id,type,time,author,author_id,re_tweeter,associated_tweet,text
1.14E+018,tweet,1560000000000,MouthShut_com,65849975,,1.14E+018,5/5  Review on  KabirSingh by llal2074 : Nic3 - Â â¦
1.14E+018,tweet,1560000000000,thehannyjain,1188334806,,1.14E+018,KabirSingh  shahidkapoor awesome movie. U rocked it
1.14E+018,tweet,1560000000000,artistviv_ek,9.42E+017,,1.14E+018,Su4ita must watch this.He just played a character.He is nt like that.He was Playing  KabirSingh .N its just a part of role.Bt ur review was the worst of all. iFaridoon  shahidkapoor  itsBhushanKumar  TSeries  vinodbhanu
1.14E+018,tweet,1560000000000,shanatic_nimra1,496631949,,1.14E+018,read it and spread it everywhere  KabirSingh  KabirSinghReview Â â¦
1.14E+018,tweet,1560000000000,jonitesara,8.07E+017,,1.14E+018,Just look at the people who are celebrating Kabir Singh. He will become a cult in no time. The small town milieu just got another chance to justify their WTFery. Shahid's look and behaviour will be seen as cool and passionate from now on.
1.14E+018,tweet,1560000000000,joy69__,1.14E+018,,1.14E+018,Emraan hasmi reaction after watching Kabir Singh.  KabirSinghReviewpic.twitter.com/eciVIpEPhd
1.14E+018,tweet,1560000000000,Sabiulazad,8.8E+017,,1.14E+018,KabirSingh  Amazing_MovieOwns the characterWritten & Directed : Sandeep Vanga â watching Kabir Singh
1.14E+018,tweet,1560000000000,kayhku7,7.05E+017,,1.14E+018,I want to watch kabir singh.
1.14E+018,tweet,1560000000000,Biajji,66444592,,1.14E+018,"""Everyone has done a fantastic Job in  KabirSingh  especially youuuuuu  shahidkapoor you left me totally speechless in the movie !!! You can express every emotion with your face and your eyes"
1.14E+018,tweet,1560000000000,Im_harry0,208175399,,1.14E+018,""" Shahid_Online guys someone uploaded the Kabir Singh movie on YouTube"
1.14E+018,tweet,1560000000000,Abhii1012,77153574,,1.14E+018,"""In love with  Advani_Kiara she was too Pyaari Si Ladki in  KabirSingh she just lived her character & salute of 21 canons to  shahidkapoor"
1.14E+018,tweet,1560000000000,mayurpuri,1677305616,,1.14E+018,"""I'm not attached to  KabirSingh in any way (I haven't even seen it yet) but... I completely stand by  shahidkapoor 's choice to play any character. You can judge him for HOW he played a role"
1.14E+018,tweet,1560000000000,sushant_sethi,82368604,,1.14E+018,""" shahidkapoor at the top of its game.... Always consider him dark horse of Acting skills"
1.14E+018,tweet,1560000000000,Sarkar563,9.58E+017,,1.14E+018,Watch more Kabir singh  Â â¦
1.14E+018,tweet,1560000000000,khanamaan96,4834287802,,1.14E+018,The craze I've seen after a very long time for a movie.. shahidkapoor Totally deserve it brother   Advani_Kiara your innocence  imvangasandeep  TSeries  KabirSingh  ArjunReddypic.twitter.com/4qQELZzjt3
1.14E+018,tweet,1560000000000,SSSheky,8.41E+017,,1.14E+018,KABIR SINGH is new version of TERE NAAM.In TERE NAAM girl has more self respect  KabirSinghReview  KabirSinghMovieReview  kabirsinghmovie
1.14E+018,tweet,1560000000000,sanju1395,82316751,,1.14E+018,shahidkapoor What a fab movie. Shahid Kapoor just nailed it!!!  You'll always be my pehla pehla pyaar!!!  From Aditya Kashyap to Kabir Singh- forever Shanatic!!!   KabirSingh  superhitpic.twitter.com/cimb1N6AGF
1.14E+018,tweet,1560000000000,harihar_goswami,4238205012,,1.14E+018,"""Not just that. The hypocrisy is next level when it comes to global hip hop! Everybody sits and celebrates these rappers like they're not mysoginistic.Oh yeah"
1.14E+018,tweet,1560000000000,RituDreams,1061108509,,1.14E+018,Disgusting! Movies like  KabirSingh made in today's time are toxic for our society.  ShahidKapoor  could have refused this movie where women are portrayed as commodities. This movie should be banned as it glorifies rapes in colleges.  smritiirani  narendramodi
1.14E+018,tweet,1560000000000,valineadenine,7.62E+017,,1.14E+018,Bran Stark : *literally nothing*Preeti Sikka : Hold Kabir's beer  KabirSingh
1.14E+018,tweet,1560000000000,shivam1415,242309346,,1.14E+018,watching Kabir Singh at Raj Mandir Asia's Biggest Theatre  Â â¦
1.14E+018,tweet,1560000000000,That_Snarky_Guy,145195562,,1.14E+018,Kabir Singh - A big let down. The story went no where. Only thing good about the movie being Shahid's acting. 1.5/5.  KabirSingh
1.14E+018,tweet,1560000000000,Sh77Mahe,1.14E+018,,1.14E+018,"""SPEECHLESS!! Left the cinema hall after experiencing 2 hrs 55 mins of an emotional roller coaster. WHAT A FILM   KabirSingh was simply phenomenal. Passion"
1.14E+018,tweet,1560000000000,VishalRamSurya1,1.12E+018,,1.14E+018,Kabir movie is video most fantastic. The kabir singh movie in all carecter is very good.
1.14E+018,tweet,1560000000000,HawaHawai001,8.61E+017,,1.14E+018,KabirSingh till interval ghatiya vahiyat movie hai.
1.14E+018,tweet,1560000000000,bristcw,7.51E+017,,1.14E+018,whoâs still shooting movies like kabir singh in a college that is supposed to stand for women empowerment and anti-casteism but which can clearly be swayed if a sufficient amount of money is paid
1.14E+018,tweet,1560000000000,jonitesara,8.07E+017,,1.14E+018,"""This is a dangerous idea. In a country where women are killed just because they do not reciprocate the feelings of a one-sided lover"
1.14E+018,tweet,1560000000000,yadavanshul2704,2330435611,,1.14E+018,"""don't understand this. Did you watch Gangs of Wasseypur? After watching the movie"
1.14E+018,tweet,1560000000000,mkdeb7,8.07E+017,,1.14E+018,shahidkapoor just seen  KabirSingh today..you did a fantastic job.. brilliant performance... respect   From a doctor
1.14E+018,tweet,1560000000000,nisheetreddy,121367281,,1.14E+018,"""I think there is some hypocrisy involved when we critique movies. For example"
1.14E+018,tweet,1560000000000,HiraRabari88,3167858905,,1.14E+018,KabirSingh is running at around 80-85% occupancy all over India. My expected.. - 23-24crBLOCKBUSTER.
1.14E+018,tweet,1560000000000,EGnurug,8.74E+017,,1.13E+018,In love with  kabirsingh  shahidkapoor  u rock.
1.14E+018,tweet,1560000000000,Varun291115,4707823572,,1.14E+018,shahidkapoor just like millions others- You literally nailed it.. Oh Punjabi chh kehnde ne - *Dil Jit Leya yaara* .. Loved u from 1st scene till last..  Advani_Kiara U were just mirror to  KabirSingh & in last few mins u made me ur fan..
1.14E+018,tweet,1560000000000,jonitesara,8.07E+017,,1.14E+018,A protagonist like Kabir Singh/Arjun Reddy want you to believe that their assholery is acceptable because they wear their heart on the sleeves or are undergoing a phase of major heartbreak.
1.14E+018,tweet,1560000000000,swatidas08,2348780437,,1.14E+018,""" shahidkapoor is it good to celebrate anger issues"
1.14E+018,tweet,1560000000000,TechSandar,2998589233,,1.14E+018,Kabir Singh Box Office Collection Day 1: Salman Khan à¤à¥ à¤¬à¤¾à¤¦ Shahid Kapoor à¤à¥ à¤­à¥ à¤®à¤¿à¤²à¥ à¤à¤°à¤¿à¤¯à¤° à¤à¥ à¤¸à¤¬à¤¸à¥ à¤¬à¤¡à¤¼à¥ à¤à¤ªà¤¨à¤¿à¤à¤
1.14E+018,tweet,1560000000000,TBanikk,7.78E+017,,1.14E+018,BeingSalmanKhan before slamming  KabirSingh look at your own movies.Pathetic movie & acting. shahidkapoor did a amazing job & is a versatile actor. KabirSinghMovieReview
1.14E+018,tweet,1560000000000,VishalRamSurya1,1.12E+018,,1.14E+018,shahidkapoor  kiaraAdvani  nikitadutta  kabirSingh_theFilm this video is very good.  nikita is very hard woking to film. Kabir movie in role of nikita very amazing.
1.14E+018,tweet,1560000000000,PrajnaVegesna,307277036,,1.14E+018,Is it about Kabir Singh?
1.14E+018,tweet,1560000000000,KRKBoxOffice,1715202757,,1.14E+018,8 lakh people have watched KRKâs this review of film  KabirSingh within 48 hours! Pls watch and RT for others!  Â â¦
1.14E+018,tweet,1560000000000,Biajji,66444592,,1.14E+018,"""The Lovestory between Kabir and Preeti touched me from the beginning  very sweet"
1.14E+018,tweet,1560000000000,chalbeghochu,8.92E+017,,1.14E+018,Ae to climax he kabir singh ka  last me ending me
1.14E+018,tweet,1560000000000,aranganaathan1,1.14E+018,,1.14E+018,"""You know what's the sad thing about  KabirSingh? We have to go through this bullshit all over again when the tamil  adityavarma comes out. Enna kodumai sir ithu. If makers are smart"
1.14E+018,tweet,1560000000000,shanatic_nik,1.11E+018,,1.14E+018,It's show time  KabirSingh
1.14E+018,tweet,1560000000000,siddhartha_92,84270675,,1.14E+018,"""One can acknowledge the hard work behind a work of art and efforts put in but still should not overlook what impact movies like this are having on the society- yes am taking about Kabir Singh. Acting"
1.14E+018,tweet,1560000000000,guru4707,112712956,,1.14E+018,KabirSingh Awesome Movie loved performance of  shahidkapoor  Advani_Kiara  a very good love story after log time
1.14E+018,tweet,1560000000000,UpasanaRajan,332374678,,1.14E+018,baradwajrangan thank you! This needed to be said in the context of how  KabirSingh is being interpreted here
1.14E+018,tweet,1560000000000,mattohafsa,9.46E+017,,1.14E+018,KabirSingh is massively problematic and itâs mass popularity is awfully worrisome
1.14E+018,tweet,1560000000000,RShn28,8.43E+017,,1.14E+018,"""I personally didnât like kabir singh"
1.14E+018,tweet,1560000000000,CultVarun,1.1E+018,,1.14E+018,See I wouldâve believed you but this tweet was very recent (2019).. it is very convenient of you to say people mature and grow now  KabirSingh.. pic.twitter.com/MXsMfDwg4w
1.14E+018,tweet,1560000000000,Biajji,66444592,,1.14E+018,"""Back Home! We had Full House in Berlin!  Okay.. I can't get over it  shahidkapoor I say it with full conviction"
1.14E+018,tweet,1560000000000,LazynLameNerd,7.1E+017,,1.14E+018,"A boy I thought was nice and sweet justified Kabir Singh with ""if it was a woman you would have thought of her as smart and independent"". I am trying to get over this but it has shaken me to the core. Misogyny is so deeply ingrained into people's brains that"
1.14E+018,tweet,1560000000000,anishmohanty,66076605,,1.14E+018,"""In Sanju"
1.14E+018,tweet,1560000000000,iprateek12,1.08E+018,,1.14E+018,Please read.  KabirSingh pic.twitter.com/W70wbHmJeF
1.14E+018,tweet,1560000000000,TradeBOC,3306396280,,1.14E+018,KabirSingh today also STRONG occupancy. It looking to get 23 Cr plus nett today.  shahidkapoor  ShahidKapoor  Advani_Kiara  imvangasandeep  itsBhushanKumar  MuradKhetani  ashwinvarde  dop_santha  nirajkothari  TulsikumarTK  AkhilNasha  TSeriespic.twitter.com/qLfbuwxBJR
1.14E+018,tweet,1560000000000,neyyshhaa,1696245547,,1.14E+018,Kabir Singh was a 10/10 for me
1.14E+018,tweet,1560000000000,nikhilbulatehai,388716521,,1.14E+018,"""The character  KabirSingh is basically an updated Devdas"
1.14E+018,tweet,1560000000000,you_know_who13_,1.13E+018,,1.14E+018,"""Anyone who has a problem with Kabir Singh"
1.14E+018,tweet,1560000000000,AshishC92257039,1.14E+018,,1.14E+018,It is actually great that i don't go and watch a movie like an expert.  Pseudo feminist and so called movie experts linking Drama with real life possessions.  kabirsingh One of those I can watch even on a hectic schedule. So trippy.  assbreakinglength notamoviereview Do_Go
1.14E+018,tweet,1560000000000,KathuriaRidhima,1.09E+018,,1.14E+018,Who's still making movies like Kabir Singh
1.14E+018,tweet,1560000000000,suryadevchandel,3606403039,,1.14E+018,Aaj fir khud ko rok ni paya again second day second show kabir singh dil me ghr kr gai h aaj sb jan gye ki director tight script fadu music superb story ho to movie blockbuster ho skti h na ki kuch v wahiyat paros do Aur SRK Salman Aur aamir ko le lene se film hit ni hoti
1.14E+018,tweet,1560000000000,Jai_n_Hind,8.89E+017,,1.14E+018,"""Me: I have watched Arjun Reddy"
1.14E+018,tweet,1560000000000,amish75779588,1.05E+018,,1.14E+018,KABIR SINGH - FIVE BEST SCENE  Â  via  YouTube
1.14E+018,tweet,1560000000000,sri50,44900754,,1.14E+018,""" KabirSingh is rock steady at TN box-office"
1.14E+018,tweet,1560000000000,godwin_leo_111,1184198160,,1.14E+018,Watching Kabir Singh  Anantha Krishnan Ramesh Margan â at The Marina Mall  Â â¦
1.14E+018,tweet,1560000000000,dnyanrajDK,239693977,,1.14E+018,I have watched   KabirSingh today but as mercy to my friends I'm not gonna make them watch half of the movie through my instagram stories
1.14E+018,tweet,1560000000000,varunrajm,98404037,,1.14E+018,Been more than 24 hours since i saw  Kabirsingh & i still cnt think a moment about anything else. Itâs disturbing. WOW !!!  shahidkapoor  Advani_Kiara
1.14E+018,tweet,1560000000000,Whistlepodu,17736179,,1.14E+018,shahidkapoor was a bomb in the movie  KabirSingh. An award winning performance for sure. Deserves all the credit.  Advani_Kiara and all the star cast were super as well. Great watch!
1.14E+018,tweet,1560000000000,Cine1Studios,7.73E+017,,1.14E+018,A story that has got the entire B-Town talking! Book your  KabirSingh tickets now: PaytmTickets:  Â â¦ bookmyshow:  Â     shahidkapoor  Advani_Kiara  imvangasandeep  itsBhushanKumar  MuradKhetani  KrishanKumar  ashwinvarde  dop_santhapic.twitter.com/0ptyL6WMQZ
1.14E+018,tweet,1560000000000,06_ratnesh,3113509263,,1.14E+018,KabirSingh is Ultimate  shahidkapoor  Advani_Kiara rocks in the emotional climax segment _AdilHussain  ArjanTalkin The frnd Shiva & grandmom Do watch it KabirSinghReview  KabirSinghtrailer  kabirsinghmovie  KabirSinghOnPaytm  SaturdayMotivationpic.twitter.com/iursTtQ1f1
1.14E+018,tweet,1560000000000,INOXMovies,80274630,,1.14E+018,"""We at INOX"
1.14E+018,tweet,1560000000000,shakyamitra,59389824,,1.14E+018,I am the last person whoâll attack Hindi cinema given the number of films I watch...however wrong is wrong and though  KabirSingh has a lot going for it like  shahidkapoorâs performance...the violence against women shown is unacceptable and I will not defend it
1.14E+018,tweet,1560000000000,iamkanupriyaa,123260417,,1.14E+018,"""True.....it's time we reject patriarchal"
1.14E+018,tweet,1560000000000,harish2you,43847197,,1.14E+018,Feeling proud about my brother  imvangasandeep for scoring a phenomenal hit in Bollywood  KabirSingh  all the way ..... Bombay lo Jendaaa paathesav Bro.. Come Home to Celebrate!
1.14E+018,tweet,1560000000000,patientNdrug,3072565218,,1.14E+018,Good way to dirvert yourself from kabir Singh success...keep it up ...
1.14E+018,tweet,1560000000000,OmSingh22135564,8.58E+017,,1.14E+018,Kabir singh would have nailed it as what it is doing now
1.14E+018,tweet,1560000000000,ashwanipatel53,2645247001,,1.14E+018,What a fantastic work done by  shahidkapoor in  KabirSingh  Bhothard bhai
1.14E+018,tweet,1560000000000,sbidawatka,256234451,,1.14E+018,shahidkapoor loved your performance in  kabirsingh .. after  jabwemet and  haider
1.14E+018,tweet,1560000000000,KabirSinghMovie,1.05E+018,,1.14E+018,A story that has got the entire B-Town talking! Book your  KabirSingh tickets now: PaytmTickets:  Â â¦ bookmyshow:  Â     shahidkapoor  Advani_Kiara  imvangasandeep  itsBhushanKumar  MuradKhetani  KrishanKumar  ashwinvarde  dop_santhapic.twitter.com/VO0tj0IBfA
1.14E+018,tweet,1560000000000,ParthKhurana16,9.17E+017,,1.14E+018,kabirsingh super movie pic.twitter.com/wgdxUbvIlu
1.14E+018,tweet,1560000000000,cashishmittal,2407285327,,1.14E+018,"""However my twitter is full of world cup comments"
1.14E+018,tweet,1560000000000,ShriRamaWorld,1.14E+018,,1.14E+018,I have also seen  ArjunReddy is a very good movie and  KabirSingh is also fantastic.   shahidkapoor Sir has done the best.
1.14E+018,tweet,1560000000000,SophiaAQ,38300685,,1.14E+018,"""Piracy happens with every film. The  KabirSingh copy is also a cam print"
1.14E+018,tweet,1560000000000,vedant123,31085305,,1.14E+018,"""People have criticized those.  The awareness about these subjects wasn't so rampant when those films releasedAnd unlike Kabir Singh"
1.14E+018,tweet,1560000000000,im_JavedAkhtar,3156097028,,1.14E+018,"""Kitne Hyprocraite hai log"
1.14E+018,tweet,1560000000000,NewsX,23405846,,1.14E+018,"""Singer Sona Mohapatra criticizes Shahid Kapoor for his role in film Kabir Singh"
1.14E+018,tweet,1560000000000,Hungama_com,47555260,,1.14E+018,"""WOW what a REBEL!  KabirSingh we are in love with youâ¦ People"
1.14E+018,tweet,1560000000000,SRawte,569151296,,1.14E+018,the universe helps you filter out the dumbfucks when you find out they liked Kabir Singh
1.14E+018,tweet,1560000000000,shahidk_news,3437253977,,1.14E+018,Kabir Singh Movie Review: ShahidKapoor  KiaraAdvani  KabirSingh  Shanaticspic.twitter.com/JTuSRa7uXR
1.14E+018,tweet,1560000000000,Rajendra550,1.11E+018,,1.14E+018,Shahid Kapoor Deserve Best Actor For  KabirSingh If you agree then RT  shahidkapoor  Shahid_Online  shahidkapoorFC
1.14E+018,tweet,1560000000000,prakash_utsav,2786320220,,1.14E+018,No 100crs for Kabir Singh  Â â¦
1.14E+018,tweet,1560000000000,RohitRa80529304,8.8E+017,,1.14E+018,One of the best movies of the  shahidkapoor Kabir singh
1.14E+018,tweet,1560000000000,841heemanshu,636211256,,1.14E+018,Woke liberals à¤à¥à¤ªà¤¯à¤¾ à¤¯à¤¾à¤¦ à¤°à¤à¥ à¤¸à¤°à¤¦à¤¾à¤° à¤à¤¾à¤¨ à¤­à¥ misogyny à¤à¤¾ à¤ªà¥à¤°à¤à¤¾à¤°à¤ à¤¥à¤¾à¥¤  KabirSingh  gangsofwasseypur
1.14E+018,tweet,1560000000000,pranav5902,4555959192,,1.14E+018,"""Left the cinema hall aftr experiencing 2 hrs 55 min an emotional roller coaster. WHAT A FILM  KabirSingh was simply phenomenal.Passion "
1.14E+018,tweet,1560000000000,SaiyamPathak,316501404,,1.14E+018,""" shahidkapoor great piece of acting "
1.14E+018,tweet,1560000000000,AjayPan71730931,9.28E+017,,1.14E+018,"""Ma'am with due respect we all know how actor are faking in movies .. reel can never be d reality "
1.14E+018,tweet,1560000000000,atish_ease,383853352,,1.14E+018,People are discussing misogyny here and there  KabirSingh is running houseful.Speaks volumes!
1.14E+018,tweet,1560000000000,ShivamK453,1.06E+018,,1.14E+018,KabirSingh Great work by All pic.twitter.com/1Wz1PrDmYz
1.14E+018,tweet,1560000000000,nirvachan_guru,1.09E+018,,1.14E+018,Shahid Kapoor-starrer `Kabir Singh` mints over Rs 20 cr on day one | Poll Strategies | Management | Digital Bharat - an Online National Media  Â â¦
1.14E+018,tweet,1560000000000,faiezkazi1,9.57E+017,,1.14E+018,Kabir Singh yet another bollywood love story showing happy ending.Can there actually be a practical ending in a bollywood movie?The youth needs to know the truth of life...
1.14E+018,tweet,1560000000000,irshad_quraishi,86022260,,1.14E+018,Watching Kabir singh â at Lido Mall Ulsoor  Â â¦
1.14E+018,tweet,1560000000000,isaykhan18,1.03E+018,,1.14E+018,"""It's not the heartbreak that's hurts"
1.14E+018,tweet,1560000000000,dev_kumars,406099327,,1.14E+018,watching Kabir Singh at CinÃ©polis  Â â¦
1.14E+018,tweet,1560000000000,SagarJadav,145602456,,1.14E+018,Scream when shahid enters.  KabirSingh
1.14E+018,tweet,1560000000000,megsmagic_27,9.56E+017,,1.14E+018,There you go.. you have just portrayed your taste  which sounds horrible.... You will definitely not like Kabirsingh...  Good you left in the interval..
1.14E+018,tweet,1560000000000,Tulip_tu_tulip,9.82E+017,,1.14E+018,"""Kabir Singh you are amazing  shahidkapoor.. Great acting"
1.14E+018,tweet,1560000000000,indiacom,22793955,,1.14E+018,KiaraAdvani looks happy and elegant in her Saturday off-duty look.  KabirSingh Â â¦
1.14E+018,tweet,1560000000000,PforPORUUS,69802135,,1.14E+018,shahidkapoor I am your fan from today.  KabirSingh is extraordinary. Take a bow. The movie is still lingering in my mind.
1.14E+018,tweet,1560000000000,jayparmarfilms,1.14E+018,,1.14E+018,shahidkapoor sir asking me to not be like Kabir Singh and yet Kabir Singh is being loved so much by everyone!! Thatâs how Sha sir rolls  love love love you  shahidkapoor love and support always  KabirSinghMovie  Advani_Kiara pic.twitter.com/lj2BY668le
1.14E+018,tweet,1560000000000,gopesh2009,168124775,,1.14E+018,"""watching  KabirSingh"
1.14E+018,tweet,1560000000000,GtbRahul,487173902,,1.14E+018,"""Today we missed double century from you mr.  ImRo45 and 20"
1.14E+018,tweet,1560000000000,Varunjoshi3143,8.48E+017,,1.14E+018,Canât see  shahidkapoor here itâs only  kabirsingh pic.twitter.com/K3rFRJMORE
1.14E+018,tweet,1560000000000,azee_shanaatic,2815850742,,1.14E+018,After Mausam join ki thi this place .. still remember that it bombed at BO and Adarsh ne sahi bash kia tha .. and i left twitter .. becoz i didnt know how to use it .. becoz Hashtag wagerah samjh nai aata tha bilkul .. Came back during RR and now here we are  KabirSingh
1.14E+018,tweet,1560000000000,heyhihellowatup,8.77E+017,,1.14E+018,Shahid Kapoor in kabir Singh looks so hot and Shawn mendes in his new music video nice
1.14E+018,tweet,1560000000000,Yuvraaaj_,1.13E+018,,1.14E+018,Fantastic Film shahidkapoor winning heartsFirst Half was Entertaining AFShahid's Best Performance it isRating- KabirSingh  KabirSinghReviewpic.twitter.com/8GxEYqfsYc
1.14E+018,tweet,1560000000000,you_know_who13_,1.13E+018,,1.14E+018,"""I had the show of Kabir Singh at 9:15 am. Woke up 8:45 am"
1.14E+018,tweet,1560000000000,ashishspicy1111,1398942745,,1.14E+018,"""After a long time with best buddies.. â watching Kabir Singh at INOX - Pink Square Mall"
1.14E+018,tweet,1560000000000,manjit_mld,136502817,,1.14E+018,"""Watched"
1.14E+018,tweet,1560000000000,Bhushanadhau1,2995115157,,1.14E+018,Never Like Seen Before Craze For A Movie On Non-Holiday After A Long Time  kabirSingh Housefull All Over India At Many Places And This One Is A Havoc At Malegaon On Ticket Windows  shahidkapoor  Advani_Kiara  imvangasandeep Video Credit :  JayDhumal4pic.twitter.com/1bUB0kA7pM
1.14E+018,tweet,1560000000000,pokhrelsunil1,562034721,,1.14E+018,2003 to 2019Waiting 16 years for this Blockbuster. He deserves much more. KabirSingh  ShahidKapoor  KiaraAdvani shahidkapoor Woanwoom woan woom.pic.twitter.com/ocK8D8Vlqg
1.14E+018,tweet,1560000000000,TToshali,1.08E+018,,1.14E+018,KabirSingh does exactly that and so did  ArjunReddy. They both have the protagonist playing the role of a hyper masculine misogynist to dhik-chik-dhik-chik sensational music. Entire hordes of men are up in arms applauding and even defending the horrible behaviour.
1.14E+018,tweet,1560000000000,itsjss222,1.13E+018,,1.14E+018,Oh my god...Online leak..of Film  KabirSingh Please Stop this terrorist  Â â¦
1.14E+018,tweet,1560000000000,iamSaddam555,1196482130,,1.14E+018,"""So happy for  shahidkapoor Sir"
1.14E+018,tweet,1560000000000,kumar3798,420943020,,1.14E+018,KabirSingh Is a Smash HIT among d Youth  shahidkapoor 's character of Kabir wld be remembered for a Long time nd film would be taken in the same breath as  Kaminey or even bfr thatI dont Understand why few So called Intellectuals cant accept d fact that Public is loving it
1.14E+018,tweet,1560000000000,abhishekmhatre_,560897884,,1.14E+018,Just Watch  kabirSingh shahidkapoor You nailed it I have just seen the movie and loved it..  KabirSingh  ShahidKapoor  KairaAdvani  ArjunReddy
1.14E+018,tweet,1560000000000,SamiaWasid,499973476,,1.14E+018,KabirSingh should beat Kalank. Finally  shahidkapoor got what he truly deserves  Â â¦
1.14E+018,tweet,1560000000000,bijit69,30483281,,1.14E+018,That's it. Definitely NOT watching Kabir Singh. Not even for Shahid Kapoor.
1.14E+018,tweet,1560000000000,GlimmerShimmers,108083893,,1.14E+018,kabirsingh intense love story that has been directed so well!  shahidkapoor acting never fails to impress the audience. Such a talented actor who gives life to each Character he plays.  Advani_Kiara her innocence in the movie really steals the heart.
1.14E+018,tweet,1560000000000,hussainpaul27,1.13E+018,,1.14E+018,The excitement is kickin in! This entertainer is definitely not a miss!  KabirSingh PaytmTickets:  Â â¦ bookmyshow:  Â     shahidkapoor  Advani_Kiara  imvangasandeep  itsBhushanKumar  MuradKhetani  KrishanKumar  ashwinvarde
1.14E+018,tweet,1560000000000,souravjalonsaa,1.12E+018,,1.14E+018,""" KabirSingh has broken all records wid a massive success of 20.21 crores on d 1st day itself! Congratulations sahid Kapoor lit af  shahidkapoor"
1.14E+018,tweet,1560000000000,itsjss222,1.13E+018,,1.14E+018,27+ Cr cross  Online leak hogayi hai Film Bhai.. KabirSingh
1.14E+018,tweet,1560000000000,iamgodse,293108934,,1.14E+018,"""If you plan to go watch  KabirSinghremember to prioritise your mental health. It has sexual harassment"
1.14E+018,tweet,1560000000000,arnav_d,81107602,,1.14E+018,"""Say that to Michael Jackson. To Pablo Neruda. To repeat. Art without morality"
1.14E+018,tweet,1560000000000,EveryHourNews1,1.14E+018,,1.14E+018,News-127|Bollywood Update | Really a great Movie  KabirSingh  Â â¦
1.14E+018,tweet,1560000000000,SouthMovieUpda1,1.14E+018,,1.14E+018,Sandeep Reddy Vangaâs  KabirSingh collects 20 cr on day 1 in India. TERRIFIC!!!!  shahidkapoor  Advani_Kiara  imvangasandeep  TSeriespic.twitter.com/1ud501hMw2
1.14E+018,tweet,1560000000000,rasmalaix,933524832,,1.14E+018,I find it extremely ironic how Bolly Twitter self-assumed activists trash on Arjun Reddy/Kabir Singh while perpetually ignoring the countless problematic crap Bollywood continues to dish out every year.
1.14E+018,tweet,1560000000000,HarshiShah4,9.75E+017,,1.14E+018,"""No matter what you bring forward"
1.14E+018,tweet,1560000000000,DEEPAKAADI,141184421,,1.14E+018,KabirSingh watched kabir singhGazab movieGajab entry of shahidShahid you are a star manIt's Interval and It's outstandingRepeat value hai picture me
1.14E+018,tweet,1560000000000,Chaje11,1.13E+018,,1.14E+018,shahidkapoor u deserve every awards.. what a performance.. ..  refreshingmusic one of the best ever Indian movie  KabirSingh  Shahid_Online  shahidkapoorFC  Bollywood
1.14E+018,tweet,1560000000000,dxkshta,1.02E+018,,1.14E+018,"""reminder if people around you are defending kabir singh they're most probably those who ignore signs of systematic abuse and tell the victim to suck it up"
1.14E+018,tweet,1560000000000,I_m_Shiladitya,236467774,,1.14E+018,watching Kabir Singh at Svf Cinemas Baruipur Show House  Â â¦
1.14E+018,tweet,1560000000000,sakshi_dembla,3228024344,,1.14E+018,shahidkapoor  KabirSingh  kabirsinghboxoffice So so proud of you  Iss tarah se dil jeetna sirf  kabirsing kar sktaepic.twitter.com/Cne0AVEZMx
1.14E+018,tweet,1560000000000,lalit4_u,1630322076,,1.14E+018,"""itâs not the goodbye that hurts"
1.14E+018,tweet,1560000000000,SNShanu1,1.14E+018,,1.14E+018,Your acting in kabir singh Too good
1.14E+018,tweet,1560000000000,VyasJemin,1.09E+018,,1.14E+018,"""Stop comparing"
1.14E+018,tweet,1560000000000,vivekkumarrrrrr,1.02E+018,,1.14E+018,Watched  KabirSingh . What a brilliant movie . Shahid just rocked this time. After watching this movie I thanked God that Bollywood is still alive . Wrna karan Johar ne to mar hi diya tha apne pichle 2 movies se KabirSinghReview .pic.twitter.com/3mNCDe3uSU
1.14E+018,tweet,1560000000000,SNShanu1,1.14E+018,,1.14E+018,You nailed it I have just seen the movie and loved it... Its abour being ethical and i loved the way you think  KabirSingh
1.14E+018,tweet,1560000000000,quackmenot,1635800606,,1.14E+018,Kabir Singh is a movie jiska plot tum wikipedia pe under the title 'Arjun Reddy' bhi parhloge toh apna total 2-3K bachaaloge outing ka
1.14E+018,tweet,1560000000000,PD_07,1.1E+018,,1.14E+018,Your favourite song from  KabirSingh ?
1.14E+018,tweet,1560000000000,Extravert_Ezio,1E+018,,1.14E+018,We saw that character just as a broken one not as a model for everyone. We just took the basic appearance of that character (hair and beard style) he portrayed. Kabir Singh have a good opening in other states too. pic.twitter.com/staRPf9ufF
1.14E+018,tweet,1560000000000,Extravert_Ezio,1E+018,,1.14E+018,Do  shahidkapoor have haters?!Why some people are targeting Shahid i don't know why? People actually thinks he is Kabir Singh in real life. some people dislike this movie. pic.twitter.com/bvJnSQ4VGA
1.14E+018,tweet,1560000000000,ChoudharySpeaks,961787137,,1.14E+018,"""Just a request to all the moviegoers in my friend list"
1.14E+018,tweet,1560000000000,gunturukiran2,1.03E+018,,1.14E+018,KabirSingh  pic.twitter.com/Lc3MSm0wif
1.14E+018,tweet,1560000000000,_Rowdylove,1.11E+018,,1.14E+018,It is not necessary to bring feminism everywhere!  ArjunReddy /  kabirsingh is a story of a person having many flaws! Nobody in real world is perfect! It is his story! Arjun/kabir aren't the heroes that we get to see in our reg movies where the leads act like demigod everytime!
